sub_mono,cover,sub_doble,sub_doble_intermitente,directo_cantar,trend,encoded_color,encoded_light,likes,views,comments,saved,compartidos
0,0,1,0,0,0,0,2,15998.846102541364,1000003.4814497669,32.17788504812159,35500.007669169616,239.85171339164907
0,1,1,0,0,1,0,2,7371.533190914604,58100.82867744258,91.54590920952045,1784.2831655807406,456.68204223308175
1,1,0,0,1,0,2,1,2907.5817199826893,718301.9712454786,682.1290288993043,506.1534074284708,51.25010247582111
1,1,0,0,1,0,2,1,681.2325854981507,1000000.5819349455,845.519956791314,35501.091492445514,460.85559065321297
1,0,0,0,0,1,0,2,688.5945955090195,58400.85219777524,1335.6346295133023,221.88493746315135,0.004006040504447667
1,1,1,0,0,0,0,2,31601.638720561696,6106.734629806273,139.55419472482455,18.139457754599494,0.872908375334414
1,1,0,0,1,0,2,1,7370.740700064813,45997.10298124558,1331.946335107314,28503.17800858455,543.5725273630565
1,0,0,1,1,0,0,2,689.628211716336,296900.77109325374,29.48384104147627,28497.469578382676,543.1558669970727
1,0,0,0,0,0,0,1,688.7340336710895,303398.5041135317,300.94950839120435,221.89435323442285,240.5673487225341
1,0,0,0,0,0,0,2,688.3478291576329,26498.16303784926,114.36242696178847,52.19241319773628,259.3948543339969
1,1,1,0,0,1,0,2,683.8057026444649,303403.0748733416,265.0247705340602,48.801322219132025,1358.79493577506
0,1,1,0,1,1,0,2,14401.280503047934,31300.55760517191,3.5505390113312476,25.272109346708454,9560.505414098374
1,1,1,0,0,0,0,2,687.6739175101842,1400002.1856976638,145.44539407091358,221.51822557023627,460.66963240050745
1,1,1,0,1,0,0,0,31602.689232309458,45999.763569433344,94.60097762203182,28501.797059524608,541.4792575139087
1,1,0,0,1,0,0,1,8658.779184034265,58402.12530932578,138.25689938709232,303.4606677403366,45.29509065496789
0,0,1,1,0,1,0,2,39099.171275236025,2678.1640934418665,222.76211699810665,728.9237795800724,1361.7541771215597
1,1,0,0,1,1,0,0,8660.539523606769,776996.9459047185,224.917365967529,302.55502471782296,241.08739265675422
1,0,0,0,1,1,0,0,2905.0292985396322,1400002.657489235,25.211856421471893,28501.275202972378,541.6130955004078
0,0,1,1,0,0,0,2,687.11625880291,58098.018895283945,111.56919268264492,50.38501862489118,2509.090017840717
1,1,1,0,0,0,0,2,67104.17509687899,718301.5502229453,69.85884376657644,35499.3601387442,9562.332688961415
1,1,0,0,1,1,0,0,152000.97142271706,1000003.0225813473,12.074619998574867,222.40625383772954,65.16795030369609
1,1,0,0,1,0,2,1,14403.320683888274,107298.15532103009,117.07667150031655,8415.633294154304,-3.401184785064787
1,0,0,1,1,0,0,2,8663.237140127505,776996.2988713019,18.95461175650885,506.2677881396664,14404.12767534997
0,1,0,0,0,0,0,0,688.4800429354412,777001.0940658152,12.310952208524057,727.4363696508265,236.6419224077804
1,0,1,0,0,0,0,2,170898.73624949605,26500.781562588116,1332.2218104971844,35498.714189447564,2045.2156607191603
1,0,0,1,1,0,0,2,4645.251793235933,6106.009648087919,1523.6586802407226,2507.5452111246555,5522.382559253242
1,0,0,0,0,1,0,2,2909.0283659101606,198799.30167397705,6.457191299277231,221.22217429691827,49.78479320260226
1,0,0,0,0,1,0,0,2908.930265414686,203202.09515038,651.9777855426495,303.1486907254021,240.55167003818875
1,0,0,0,0,1,0,0,67097.03588199469,2679.4627087408244,117.55280449731599,98002.3993601986,1357.536786098441
0,0,1,1,0,1,0,2,556900.4745854993,8970.497477773708,1335.7867421386513,7787.541620510329,47.20478165045759
1,0,0,0,0,0,0,1,2905.511226175599,6105.547884209285,1464.0123820394804,8413.75251817675,540.6589772626469
1,0,0,0,1,1,0,0,170900.21375687193,107299.51546532125,1330.3100838477299,221.45035341126984,544.2235235266103
1,1,0,0,1,0,0,1,31601.64714379237,58401.88587798262,10.650637344140579,18498.69679306809,41.96560779888606
0,0,1,0,1,0,0,2,2907.2789073148747,2679.0467860659514,113.66476270679046,304.39612276368973,336.2055154825763
0,0,1,1,0,1,0,2,2907.8342113838876,2678.279763624536,1334.2676934771887,28496.552926795033,5517.081174433197
1,1,1,0,1,0,0,0,687.5801688341052,3588.600744144971,192.5674469524504,728.5238677414917,9560.837272693352
0,1,1,0,0,0,0,2,7370.194830752115,296896.3654957666,33.22707869989362,1549.8805527814693,66.44389136325807
0,0,1,0,0,0,2,2,687.4082836797911,107297.03220925074,841.1436912451019,28497.058490490166,6949.753930485605
0,1,1,0,0,0,0,2,2906.021258068479,281500.0491332667,1332.1669345833334,44.33334654583,539.977908247891
1,0,0,0,0,1,0,2,8662.066322914809,26502.667500448028,111.03293299580642,27302.383632582158,0.2854016081090167
1,1,0,0,1,1,0,0,15999.402243157727,8969.952543132205,116.66927080761681,2504.4623652843384,14402.365237157293
1,0,1,0,0,0,0,2,198798.82403280181,3589.894931096074,39.828782712000105,1787.4149805306415,6951.962460199443
1,1,1,0,0,0,0,2,556899.6767969248,107301.9064125765,97.17207215988701,304.81552676522665,14403.029920273213
0,1,1,0,1,1,0,2,201400.04274073066,8970.12201775589,4.154724620008641,728.2682424764223,1362.0716591587225
1,1,1,0,1,0,0,0,686.4732950847093,8971.686413554853,20.207387133570336,49.869922735797324,9.044414113382148
1,0,0,0,0,1,0,2,682.7995626599666,67898.15581290495,34.17465838946189,28499.867180869933,68.04885177964437
0,0,1,0,0,0,2,2,7372.158276388001,46000.976734713804,226.24734895996684,27.051912252405906,261.04860059118516
1,1,1,0,0,0,0,2,35900.9786568638,198798.84355580184,686.8903087962606,22.062665226606278,201.33578705588988
0,0,1,1,0,1,0,2,31602.81510283243,718301.484336349,116.75498153151153,6137.7454492592515,71.1014432919554
1,1,0,0,1,0,1,1,14401.178926308323,8970.610322308687,112.18039718625481,1549.4305507771032,238.0196048620167
1,0,1,0,0,0,0,2,6814.407440916662,8973.619019775922,11.867584073540865,28496.30296676319,14400.984690960522
1,1,0,1,0,0,0,2,67095.22504996174,107301.59183813137,95.22594260586091,299.148335180914,14403.165804377599
1,0,0,0,0,1,0,0,8661.962418375382,8974.407941982001,225.2857156128913,44.261502511795385,260.0503492778568
1,1,1,0,0,1,0,2,31601.496456697725,26501.174226989246,1524.8431461267783,47.16643016790908,50.6656108046285
0,0,1,1,0,1,0,2,4644.154011607023,1400001.19045214,225.12746226860128,18.117754220136327,5035.350145276478
1,1,1,0,0,1,0,2,686.8280741702592,1399999.8525887683,113.56892205767177,28498.259764254606,14500.608764844523
1,1,0,0,1,1,0,0,4645.210503896955,107300.22937694455,1521.3099457986696,97998.45484704725,239.33260425105243
1,1,0,0,0,0,0,2,688.1620124014516,67901.4302590277,64.5950624273036,49.01801071028529,1358.5619625818636
1,0,1,0,0,0,0,2,8661.06214462705,1199995.696529081,226.11791237811445,304.4027329615558,235.15416519859
0,1,1,0,0,1,0,2,687.7067056519458,746098.6455531684,1520.2757303857531,21298.6699064196,14401.632358568868
1,1,1,0,1,0,0,0,31600.65996381538,2677.7057639360055,3.659346876913676,6140.817778907436,53.08779926703157
1,1,0,0,1,0,1,1,31600.478056928525,67901.51300167532,267.2904604855971,298.6954665680088,334.70421967966314
0,0,1,1,0,0,0,2,8660.709150771141,281502.18867670436,222.69424435013764,7788.558057017623,242.6680299397081
0,0,1,1,0,1,0,2,8662.549598278336,1400001.3392188654,7.8319132272736995,45.771864768530406,333.6720700942222
1,1,0,0,1,0,2,1,8660.934561200815,2677.4579664844427,226.58153627286785,304.5293869046265,6.200058991725317
0,1,1,0,0,0,0,2,7369.552472104247,8970.877127434476,1331.9142210388768,298.8289097563747,261.88158735808696
1,1,0,0,1,1,0,0,15998.75375651534,8971.715069444324,112.26407488997715,300.35315685118695,238.20006502823023
1,0,0,0,0,1,0,2,31601.619881389786,1000002.9368607996,65.66538491899256,507.2337937632248,6949.210712034284
0,0,1,0,1,0,0,2,4646.028773593926,107297.1013660932,116.21505960580315,18497.659391163572,541.6980706575724
1,1,1,0,0,1,0,2,2906.9796744781684,718300.8497187276,1519.564692150018,8411.985751049499,2509.2866683948573
1,1,1,0,1,0,0,0,5926.59129271225,107298.18048291,647.5617805768459,18498.69766326716,0.1435013237117957
1,0,0,1,1,0,0,2,152002.97992973105,58394.818152271684,22.4841725939478,2506.110700516156,339.03213380641677
0,1,1,0,1,1,0,2,6814.072579148562,776999.5637670157,1333.9649800865936,296.43146790523036,197.39338237484674
0,0,1,0,0,0,2,2,2905.745255734892,3399997.332731193,25.096354731567093,297.7675633317245,239.86378767558145
0,1,0,0,0,0,0,0,2907.4614630063993,8972.167803120159,116.26104016557177,1786.267072223133,70.07989672200024
1,0,0,0,0,1,0,0,688.5075763520276,45999.812163970506,24.259834234542346,28498.71698432727,5522.467688161942
1,1,1,0,0,0,0,2,15999.920846266892,303399.2339499031,844.9819291920841,6140.149601482121,50.847943157515886
1,0,0,0,0,0,0,1,35898.45314736804,45995.531457969104,1519.0672423076542,219.78379892564365,238.58437835165913
1,1,0,0,1,0,0,1,31597.548086774506,58101.02122089822,846.0352063568918,6267.257091881217,52.57327809427535
1,1,0,0,1,0,0,1,31602.747676786767,296900.5558870633,223.9610601874971,35498.39005482652,14402.366052273075
1,1,1,0,0,0,0,2,14401.713221281336,67899.00603797367,96.08799274001399,28499.116519894047,2047.0927927041892
0,1,1,0,0,0,0,2,7369.152673665194,3590.9283568922315,33.35613382096392,2503.712329788146,241.32469331190654
1,1,0,0,1,0,1,1,14397.517284976182,776999.9208702686,227.49392721709032,8411.704566913904,237.81612371622384
1,1,0,0,1,1,0,2,31605.910868160216,718297.4019768524,842.8563723600112,49.21553990501082,1360.227445163144
1,0,0,0,0,0,0,1,4644.228383871347,3589.8628560179695,649.1831954738765,47.181434229891245,1355.5516234918628
1,1,0,0,1,1,0,0,2908.2133977125923,923497.0359099399,149.14536832540793,43.488076290354904,1360.145113061027
0,1,1,0,0,0,0,2,31600.49546817461,8975.122073195162,33.416461030204005,6136.634446174968,55.38938727226265
1,0,0,0,0,0,0,2,684.0627399405181,45998.19194690792,16.86004015471847,223.53330728884802,71.62059734529036
1,0,0,0,0,1,0,2,684.5486173424595,718301.1220773408,95.39744045191432,3676.609224302626,960.6054508436989
0,0,1,0,1,0,0,2,8662.183598903239,2677.3622972745093,94.07574043753422,221.9443672172101,6952.345154366368
1,0,0,0,0,1,0,0,29699.417032793233,58398.27225238087,114.34870888238865,97999.30554149272,2507.9288411320636
1,0,1,0,0,0,0,2,67096.01642247224,58401.07936587505,1519.2952946427076,18498.581736224725,-1.1810238151926455
1,1,0,0,1,0,0,1,2907.372133897449,2677.911496765973,1516.3120160364776,28.94998213897286,459.0984717414876
1,0,0,0,0,1,0,0,2905.8076998100923,2678.453722551786,111.24811681046963,6267.331609940572,2046.8730431779938
0,0,1,0,0,0,2,2,14397.876473870549,777001.0800480138,229.40594032892128,97999.58423936384,1.7943293560182736
1,0,0,0,0,1,0,2,7371.910263813314,203199.35587349368,1515.5909807059277,41201.00073522706,260.2360724251527
1,1,0,0,1,1,0,0,31601.00304634633,718303.2667841498,414.54479114332196,25100.78345154122,237.24623548755588
1,1,0,1,0,0,0,2,31602.867393301894,8972.183368123671,1521.9073544737632,299.4348945399793,543.0683165141728
1,0,0,0,0,1,0,2,67098.23588063821,45997.67615243411,9.067451496783352,43.579621374407374,541.9738222768868
1,1,1,0,1,0,0,0,688.2884975541009,776999.5276354558,227.9415406631531,48.233650117461856,-0.36568572681280187
1,1,1,0,0,0,0,2,687.4468366468049,45998.526919447766,225.18995787288148,52.73533927973941,1357.3081054118175
1,1,0,0,1,0,2,1,4644.064103026314,1399999.5991614482,225.0233970850526,18497.79886305637,44.95316611013087
0,0,1,1,0,0,0,2,7370.338102963667,58400.29022213467,114.59225550081106,28501.02388273823,45.67099914142914
1,1,1,0,0,0,0,2,31600.261680466825,1399997.6637786115,40.323504350148895,501.5322443056627,71.0528345948501
0,1,0,0,0,0,0,0,2907.8335637673486,777000.2339573454,225.2674289222114,839.2459059489428,237.8532073521722
1,1,1,0,0,0,0,2,687.7192870396343,1000004.8096701609,70.25323728593563,2506.111783832054,460.342590281715
0,1,1,0,0,1,0,2,8663.652950305954,3590.976084681042,614.2965185508224,1554.3891205160744,241.96109613414833
1,1,0,0,1,1,0,2,14402.887008557875,1000001.5443187121,683.6342074140019,837.7884341609453,540.7942333863517
0,0,1,0,1,0,0,2,8662.797875284805,58397.53570270881,648.6307805139674,2249.4492983500813,49.361042710964114
1,1,0,0,1,0,0,1,126701.49655883232,58099.02992382223,21.55423271619136,47.476678809665415,67.15121257159619
0,1,1,0,1,1,0,2,35899.67767337979,776997.5640884837,223.77288622074315,1548.9192278220833,2508.028282926181
0,1,1,0,0,1,0,2,4644.328672142816,923496.6786688362,189.37420475833346,727.9515912102613,50.58945981015911
1,0,0,0,0,1,0,0,152001.36496446686,3590.479192726244,683.6559723730157,18497.838175113793,259.7076536269997
0,0,1,1,0,0,0,2,692.0766155838426,45996.16647051157,64.22024830821421,41.70233655829968,240.63505295660184
1,0,0,0,0,0,0,1,201400.40692681624,281503.0386315681,32.00231373379584,303.30334120155646,237.2964007115938
1,1,1,0,0,1,0,2,4646.854589767536,296900.2784498309,118.7834510226614,44.29230725264966,48.61200519018426
1,1,1,0,0,0,0,2,14402.100918808554,58400.30199654992,228.27178288994725,6138.513875173626,-3.19362614696586
0,0,1,0,0,0,0,2,556902.4703067496,776997.4733005346,220.42550403390462,18500.656735772158,5036.523344416594
1,1,0,0,1,0,1,1,6812.708788008742,777001.3193578593,39.5827621572045,220.98491114956212,14402.304626618316
1,1,1,0,0,1,0,2,170897.6897075888,296899.1741683348,227.10616565676423,17.251135140451403,-0.17406851784523847
1,1,0,0,0,0,0,2,39100.53714445994,281499.2802647401,40.183291450738125,49.36504746003572,259.9479616072814
1,1,1,0,0,0,0,2,684.9651309333136,776997.7404113329,94.19712272391547,44.85571053070241,1360.550782396071
1,0,0,1,1,0,0,2,688.2633802013305,143302.58200003995,11.723046767902623,27.532992698560594,2.342600517355239
1,0,0,0,0,1,0,0,2904.2575361621293,58399.52870541494,231.04204522019182,6267.793565153896,2507.998725656466
1,1,1,0,0,1,0,2,31598.84797824152,1000001.6073369927,1464.7262560121849,6138.042189030343,460.8465654445397
1,1,0,0,1,1,0,0,686.3040831987543,8971.328340737778,222.17847023891477,1550.8206315015561,1360.2744361316197
1,1,0,0,1,0,1,1,152003.98833966092,198799.62323894142,1520.3015734441537,836.128269525908,335.94742340228476
0,0,1,1,0,1,0,2,14402.530101517947,198799.62987982537,25.012830613891076,220.25107785848647,68.63254762138257
0,1,1,0,0,1,0,2,35900.43794660021,281500.2551381984,226.1469522921515,2246.873212546009,2045.8386202629733
1,1,1,0,1,0,0,0,14402.266283713729,1400001.8470264005,1335.312294176646,8409.751210924722,2043.574606494404
0,1,1,0,0,1,0,2,31603.627593006688,1000001.7408231477,114.43789244403389,21299.720465214214,1359.8556032900187
0,0,1,1,0,0,0,2,2905.198493266982,2679.1171597146345,5.805956079296381,24.67194828330934,2047.6578280894303
1,1,0,0,1,0,0,1,556900.2642577925,3400001.385871027,148.67339086525914,48.610184708089406,2508.630431696691
0,0,1,0,1,0,0,2,8658.670944932954,776998.4799263187,229.03456067282005,48.76899056234644,5518.339516940872
1,1,0,0,0,0,0,2,201401.27356779043,1400000.1188462973,116.89881325781212,19.8423000720754,66.57419454623337
0,1,1,0,0,1,0,2,680.510804955565,67902.35950852605,413.84520967936794,28500.74909362973,-1.043375252282185
0,0,1,0,0,0,2,2,7371.4612052704715,1400001.861899276,1332.3680058583805,835.0143488684681,6950.801232575832
0,1,1,0,0,0,0,2,2906.6024197027164,107304.21698838612,23.10122844361616,18495.497659469787,6952.820324354305
0,1,1,0,0,1,0,2,201401.4391069823,3400002.082034988,1466.1454004620718,18499.097907850355,53.778063582385975
0,0,1,0,1,0,0,2,685.3998715892889,8970.982391199424,189.9599801233397,28497.547001631,540.1938551333218
0,0,1,1,0,1,0,2,7370.075196830067,6103.533417813522,1338.1904277812123,7788.0787717002395,242.5195655129674
1,1,1,0,0,0,0,2,7368.179674210006,46001.798660793575,1331.1820717351331,51.656757482047844,2506.9862272246983
1,0,0,0,0,1,0,2,2907.7086665619245,143302.79494845305,1518.1346423629948,305.2000903308526,2042.7268086729034
1,1,0,0,1,1,0,2,690.5119869823059,58395.71183592489,609.448711436589,35499.64145529332,237.33725533285084
0,1,1,0,0,0,0,2,686.6301041466295,296899.4042466076,688.1149985198016,506.1940521265349,459.1662529256552
1,0,0,0,0,1,0,0,2905.8613680998383,107300.40776255574,21.471792062972952,304.2965368778814,2.6973313794170224
1,0,1,0,0,0,0,2,14398.462241463372,3400001.50898999,1520.9760920435094,28499.970440056844,2045.3723140348682
1,1,0,0,1,1,0,2,151997.73213547585,1000001.8649543453,110.83425697886044,2505.8592188133175,541.5618947005775
0,0,1,0,1,0,0,2,29699.27990528998,923499.3328763059,303.63440171877414,98000.06612515329,334.0145478729628
0,1,1,0,1,1,0,2,8664.12869224003,303401.2718931595,224.7918700943372,8415.592832959303,49.95453646033119
0,0,1,1,0,0,0,2,31600.05264598722,45997.85664454974,21.3877516040544,47.8821729885116,53.77624246403944
0,1,1,0,1,1,0,2,31600.154611555576,776996.9910600969,1520.2226797271508,43.877848639093834,46.74499872257525
0,0,1,1,0,1,0,2,126698.31416598751,3400000.516196251,97.08317792702157,28501.27659692528,1360.6003365257502
0,0,1,0,0,0,2,2,687.4278368224252,3589.8031763118634,4.674530986221811,43.92723578955453,1358.7699800558685
0,1,1,0,0,1,0,2,14407.433521652434,2678.089359202521,1519.8135280582894,3677.5473074896477,52.128262114141464
1,1,0,0,1,1,0,2,39098.93702218093,45994.991428804795,843.7270638771153,35497.98988328677,241.78206243783546
0,1,1,0,0,1,0,2,109999.46647673426,718302.5520600694,219.86300490726592,303.47725165384196,458.413469331992
0,1,1,0,0,1,0,2,687.691118177314,3589.5368280779912,30.02985261100757,835.9138538264416,2510.281621685743
1,1,0,0,0,0,0,2,4644.760984912073,776993.2007089327,189.54473253321305,98002.71677052022,47.0440636319776
1,0,0,0,1,1,0,0,67100.52724778373,2680.1659761600367,114.94858337259281,2506.448294711923,55.301169944474395
1,0,0,0,0,1,0,0,31599.444174961725,107301.93804451484,149.9859926357011,296.5070296070419,238.56422789928152
1,1,1,0,0,0,0,2,201401.36627028763,6104.950375090482,115.20482364366225,28.442156402556492,6951.791752789505
1,1,0,1,0,0,0,2,684.7479858396955,58398.599026852135,147.74734841072623,8413.66156307265,541.4237034274561
1,1,0,1,0,0,0,2,687.0686619044593,303399.337753065,118.40625034126066,49.860540299789065,14400.16165504066
1,1,0,0,0,0,0,2,685.7392411331105,67900.40255912187,116.62826833563,300.78708694476825,239.26743082188938
1,1,1,0,0,0,0,2,39099.95002443432,303400.2846247455,41.274163584071715,52.75894417796303,51.794408580907096
1,1,0,1,0,0,0,2,2903.833404258892,2683.7587981925763,13.435167132381098,3677.5144858565773,954.6275154548429
1,1,0,0,1,0,0,1,8658.77072415838,718299.6649496533,115.79155188680443,223.57232500105906,14399.865890969077
1,0,0,0,0,1,0,2,687.1542539431713,58397.70302719093,22.7833345201045,28499.936186662268,460.0920459591121
1,1,0,0,1,0,0,1,14407.227890588543,107295.58466281064,686.8319955020733,1552.2236048517152,49.19441930932867
0,0,1,1,0,1,0,2,126702.49818728682,203203.58438119324,223.92940406923682,8412.988794173898,67.97031696017373
1,1,0,0,0,0,0,2,14397.972776070972,1200000.3996685601,112.59503203063723,222.51623224861657,2047.744639630492
1,0,0,0,1,1,0,0,8655.121641866212,8974.628364777456,114.93234583958991,18498.200894811776,3.2537941596050963
0,1,1,0,0,0,0,2,170898.91732192427,45995.56270596015,112.8326393269104,25.02322814025641,9560.812081814383
1,1,1,0,0,0,0,2,16002.873896440162,58098.5795036797,10.890598151559061,51.444257855369116,541.1190597267037
0,1,1,0,0,0,0,2,67099.48987052437,1000006.7938587037,114.24916400134575,5865.745681643586,239.17616790098748
0,0,1,1,0,1,0,2,686.6490058164361,143299.62673451123,1521.8592637601805,301.82671193957697,541.4392453577979
1,1,0,0,1,1,0,0,686.5854993173926,526802.775232631,94.4423814817145,294.85593252423297,200.79478266856626
0,1,1,0,1,1,0,2,179.01015912091168,107296.66936466696,147.60441388220022,28498.737790008694,52.345249964855476
0,0,1,0,0,0,0,2,687.6036554245139,107294.70899620203,1520.3947776428117,302.6465992638478,1358.9497600317345
0,1,1,0,0,1,0,2,690.3726303221603,8973.009407160978,117.56946019121189,301.76296095476636,2046.65176884293
1,0,0,0,0,1,0,0,8662.08383044255,198799.77729972338,95.7285819379211,302.243728423395,2.9561760716937133
1,1,1,0,0,1,0,2,126697.66000467724,526800.4252457381,221.86801615932018,47.878300064471894,48.092009030119
1,1,1,0,0,1,0,2,687.5169317176342,776998.096983191,94.30711368624266,839.6214994905754,460.3392826346088
1,1,0,0,1,0,2,1,688.4030575445471,107301.27016880138,840.4451606929102,501.48231455821093,237.1664967738093
1,0,0,0,0,0,0,2,2908.394597884777,8973.258613777507,115.85740880620561,28503.559850887035,239.05720914697824
1,0,0,0,0,1,0,0,688.332236267159,58400.48573189566,147.643566877487,5864.804599316865,2507.7908722518855
1,0,0,0,0,1,0,0,687.016983481597,1400001.6396236815,299.69892311333103,44.412925344344316,333.29440770894485
0,0,1,0,1,0,0,2,14399.677208905936,303402.57048416743,32.67904779182923,2505.3200057143194,5.664505125175246
1,0,0,1,1,0,0,2,689.0711483589901,777002.0247430428,135.6485169531218,223.01137164613343,239.31198190953225
0,1,1,0,0,0,0,2,684.6137963572927,776999.9602492441,113.04833329648925,46.39711074411556,261.28187032686776
0,1,1,0,1,1,0,2,686.3174668061783,26500.97274739256,25.000471028281176,2505.973808233041,1582.0409459074147
1,1,1,0,0,1,0,2,67094.39126587597,67902.43427756784,25.718537806021423,299.6173954989933,459.0363321749397
1,1,0,0,0,0,0,2,687.1859437402138,8970.60639103036,218.12720859572292,729.105000317953,7.118080202338533
0,0,1,1,0,0,0,2,14402.59251022271,3400001.6127177794,137.57785638641064,3674.629757260466,6952.312351534622
1,1,1,0,1,0,0,0,684.7102110112079,1000006.2851507228,223.34405069473888,43.18506876862554,2050.178504367898
0,1,1,0,0,0,0,2,2906.7187198421548,776998.3932568387,1520.0029357147002,6137.678745424674,462.3889709212922
0,0,1,1,0,1,0,2,14400.052624514521,776993.6809862732,114.8326520501351,44.30899462183802,6950.483963934715
1,1,0,0,0,0,0,2,2905.026918721699,203199.90237013192,91.18155899564515,28497.719888477128,2507.621645523452
1,1,0,0,1,0,2,1,181.37728266467468,2682.099763063523,224.6531984371892,3674.921936969888,2513.2201067148335
0,1,1,0,0,1,0,2,8655.178267438512,198799.80181646053,146.55036412719826,15.373351851434517,244.73786964654298
0,1,0,0,0,0,0,0,151997.14100576914,67902.9831508168,416.6938292968142,8413.07494337605,46.917726225289876
1,0,0,1,1,0,0,2,7372.880609994376,203200.16977951204,1336.286474817151,98000.84347529981,540.2870892505085
0,0,1,0,1,0,0,2,31600.707069211538,58101.55996214437,230.66836385265646,304.271826211235,332.4661174533793
0,0,1,1,0,1,0,2,687.4435839248566,526800.3110097542,225.94798817481765,1551.1240597310928,489.5029105989266
1,0,0,0,0,0,0,1,29699.575144116465,281500.752918594,1463.7911917029062,303.8622246464292,1357.0653014743216
1,1,1,0,0,0,0,2,126700.57965889211,8974.68176271958,113.8609155950063,98001.58816505106,6952.356150250782
1,0,0,0,0,0,0,2,688.864275083503,58398.87773511352,10.717297893761797,18496.037330666153,484.9414913774
0,1,1,0,1,1,0,2,8657.562476768693,8974.19165065807,225.97264797119365,21.48407304788755,456.0875223384123
1,1,0,0,1,0,2,1,687.0224732213698,67904.09010325071,69.85101959382247,6137.434912013587,2.395051425023184
0,1,1,0,0,1,0,2,39100.42041775321,296903.72057404736,1331.555081998939,2248.840941366404,1.1075557752174197
1,1,0,0,1,0,0,1,2906.4541484720457,718300.872923137,116.71944660327372,226.18803735624442,3.791149619516638
1,1,0,0,1,1,0,2,688.4521077621733,58398.582793701295,226.10905237886092,6135.441181283571,240.82638355971287
1,1,0,0,1,0,2,1,39103.13902210439,3590.5512888872904,22.804485742762335,2506.5146878120627,9560.539997533138
0,1,0,0,0,0,0,0,685.9146932813902,2681.625393187199,114.25678946465875,26.927524963660627,487.10484891613345
0,0,1,0,0,0,0,2,31597.892833038855,31301.8787766172,226.96130320824872,728.8567579268625,242.87512508874326
1,1,0,0,1,0,0,1,39101.92802270341,2681.0012095028937,12.533760936669964,28498.14484294856,49.69563641291293
1,0,0,0,1,1,0,0,8662.482621212954,281499.42763784796,94.96617313217442,2506.518321947429,2506.9338170390074
1,0,0,0,0,0,0,1,39100.05041055366,203199.74040972308,1335.110218202628,25.33613198110286,68.1096428307309
1,1,0,0,1,1,0,2,170903.47870445155,296902.9632451617,64.58794141841388,18498.90907939589,14399.92145280051
0,0,1,0,0,0,2,2,29697.085730527942,1399998.1681651054,115.8721951532411,6139.086930407176,49.34674450119516
1,0,0,0,0,1,0,0,8662.460402295033,718298.8293708693,112.7660221819096,26.728868206070555,543.2190479155806
0,0,1,0,0,0,0,2,31601.772596542945,8969.473050376668,225.9193514318485,6264.453379736441,2512.7373766520805
0,0,1,0,0,0,2,2,31600.430050199942,67896.61274766053,1521.0688757753521,222.88142872884143,54.194727157026264
0,1,1,0,0,0,0,2,14398.385170175488,107303.31181846275,116.43261683235062,28499.772973967265,240.18868202748925
1,1,0,0,1,0,0,1,687.9163718030538,58098.98799910023,9.088434850887941,8416.92434631138,243.40533403894844
1,1,0,0,1,1,0,2,684.8758472578311,31301.76410595256,114.90078682255329,3679.245656442702,9.593768425920754
1,1,0,0,1,0,0,1,67099.82487458462,8974.812312569777,651.5583990315876,1785.51878314932,244.8501358160862
0,1,0,0,0,0,0,0,4646.568032389301,923497.5833517931,20.525856126084037,98000.54658747665,-3.819233711731285
1,1,0,0,1,1,0,0,126698.01888283905,1000003.2157007498,32.069685603040405,2506.5269792697163,240.86773667028038
1,1,0,0,1,1,0,0,31602.787159712665,107301.64157282215,117.3489021999346,49.146199333781354,244.2962056910742
0,1,1,0,0,0,0,2,178.04626408064132,143305.26156912293,650.035217793091,6266.923170708479,14401.942258766449
0,1,1,0,0,0,0,2,31600.746756391472,67903.0080033022,119.83467019904157,300.66482062455975,242.71958315452738
1,1,0,1,0,0,0,2,2909.465408014245,281504.6994398237,1336.1415401033107,6267.914184286916,461.0888704305732
1,1,0,1,0,0,0,2,7369.669414810425,999998.6084957616,96.37233441984444,2505.7846306681317,463.99493079266085
1,0,0,0,0,1,0,2,4643.545236091436,1400001.0886549472,227.3830311234971,18496.4985353143,1582.2919907482774
1,0,1,0,0,0,0,2,4645.843402825249,281500.9958931815,1335.5973332716267,35499.40172545825,261.1667395038276
1,0,1,0,0,0,0,2,67096.15488656229,3590.707978683274,226.7151221035158,28503.120031481227,2506.478117570694
1,1,0,0,0,0,0,2,170897.35091231318,107296.58540687624,685.232458067799,306.57163081408993,1.5352356068958821
0,0,1,0,0,0,2,2,7368.558417426056,58401.6211765225,226.57188245671855,3678.6577020931536,1.7190120503311979
1,1,0,0,1,1,0,0,684.5174275346353,2678.449971123751,95.65413764635575,35498.34732878679,1358.7007665658928
0,0,1,1,0,0,0,2,556900.1204731516,107300.18848376474,117.37439106058558,28501.2611339372,240.19203458843143
0,0,1,1,0,1,0,2,688.0535156876543,3590.4859333596114,18.484092774559084,49.64573806407502,6.652921441949215
1,1,0,1,0,0,0,2,556902.0157245387,281500.98706522695,683.9583117920579,28497.03312003235,240.28052822684992
1,0,0,0,0,1,0,0,31602.353642847127,3588.368508731623,23.01502884923686,41200.347214043526,14400.607659057754
1,0,0,0,1,1,0,0,201400.5388795612,3592.6152958968823,687.4797411250627,28499.09034290011,53.55730768270071
